"subjectname","activityname","variable","averagevalues"
20,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.253365630644444
20,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.532021733921569
21,"LAYING","frequencybodygyroscopestdx",-0.976226919888889
21,"SITTING","frequencybodygyroscopestdx",-0.98955931
21,"STANDING","frequencybodygyroscopestdx",-0.964530315842697
21,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.469790144111111
21,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.560968048723404
22,"LAYING","frequencybodygyroscopestdx",-0.958030986944444
22,"SITTING","frequencybodygyroscopestdx",-0.982373346290323
22,"STANDING","frequencybodygyroscopestdx",-0.919851782380952
22,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.284532358444444
22,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.338139776690476
23,"LAYING","frequencybodygyroscopestdx",-0.982665212638889
23,"SITTING","frequencybodygyroscopestdx",-0.981523241176471
23,"STANDING","frequencybodygyroscopestdx",-0.941698515588235
23,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.482598325037037
23,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.590430783921569
24,"LAYING","frequencybodygyroscopestdx",-0.984713284166667
24,"SITTING","frequencybodygyroscopestdx",-0.988891551764706
24,"STANDING","frequencybodygyroscopestdx",-0.961885695217391
24,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.484894683818182
24,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.602945480677966
25,"LAYING","frequencybodygyroscopestdx",-0.891308069041096
25,"SITTING","frequencybodygyroscopestdx",-0.990550003076923
25,"STANDING","frequencybodygyroscopestdx",-0.97266417
25,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.316252107741379
25,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.500119831476923
26,"LAYING","frequencybodygyroscopestdx",-0.990970119605263
26,"SITTING","frequencybodygyroscopestdx",-0.991318436410256
26,"STANDING","frequencybodygyroscopestdx",-0.975321645675676
26,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.3981998635
26,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.590812298
27,"LAYING","frequencybodygyroscopestdx",-0.989382328918919
27,"SITTING","frequencybodygyroscopestdx",-0.988984618428571
27,"STANDING","frequencybodygyroscopestdx",-0.970221836375
27,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.390968436431818
27,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.574254281745098
28,"LAYING","frequencybodygyroscopestdx",-0.958092114
28,"SITTING","frequencybodygyroscopestdx",-0.98161514125
28,"STANDING","frequencybodygyroscopestdx",-0.886706768227848
28,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.345453346086957
28,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.556383410588235
29,"LAYING","frequencybodygyroscopestdx",-0.994652185217391
29,"SITTING","frequencybodygyroscopestdx",-0.990727755166667
29,"STANDING","frequencybodygyroscopestdx",-0.979162564923077
29,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.319123137947917
29,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.350338205020408
30,"LAYING","frequencybodygyroscopestdx",-0.974488400714286
30,"SITTING","frequencybodygyroscopestdx",-0.988484803225806
30,"STANDING","frequencybodygyroscopestdx",-0.911718163220339
30,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdx",-0.278386596338226
30,"WALKING_UPSTAIRS","frequencybodygyroscopestdx",-0.503484236964615
1,"LAYING","frequencybodygyroscopestdy",-0.9512320494
1,"SITTING","frequencybodygyroscopestdy",-0.962345042553192
1,"STANDING","frequencybodygyroscopestdy",-0.987107727735849
1,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.181414728657143
1,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",0.151538905566038
2,"LAYING","frequencybodygyroscopestdy",-0.981910616458333
2,"SITTING","frequencybodygyroscopestdy",-0.977356188695652
2,"STANDING","frequencybodygyroscopestdy",-0.97103605037037
2,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.458732747446809
2,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.459758488958333
3,"LAYING","frequencybodygyroscopestdy",-0.977032495483871
3,"SITTING","frequencybodygyroscopestdy",-0.939609988461538
3,"STANDING","frequencybodygyroscopestdy",-0.923125941147541
3,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.553094540204082
3,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.556045947118644
4,"LAYING","frequencybodygyroscopestdy",-0.956182500185185
4,"SITTING","frequencybodygyroscopestdy",-0.954120419
4,"STANDING","frequencybodygyroscopestdy",-0.945825840178571
4,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.691518367333333
4,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.489824279230769
5,"LAYING","frequencybodygyroscopestdy",-0.977257800961538
5,"SITTING","frequencybodygyroscopestdy",-0.947571471590909
5,"STANDING","frequencybodygyroscopestdy",-0.931857811428571
5,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.431552775319149
5,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.403486393191489
6,"LAYING","frequencybodygyroscopestdy",-0.945365097894737
6,"SITTING","frequencybodygyroscopestdy",-0.944901470363636
6,"STANDING","frequencybodygyroscopestdy",-0.942539174210526
6,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.235470976166667
6,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.31361857145098
7,"LAYING","frequencybodygyroscopestdy",-0.939727873653846
7,"SITTING","frequencybodygyroscopestdy",-0.93824472
7,"STANDING","frequencybodygyroscopestdy",-0.945818157735849
7,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.351717743191489
7,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.579964614705882
8,"LAYING","frequencybodygyroscopestdy",-0.950316470925926
8,"SITTING","frequencybodygyroscopestdy",-0.96892443326087
8,"STANDING","frequencybodygyroscopestdy",-0.968055495925926
8,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.0461356322868421
8,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.0478802512585366
9,"LAYING","frequencybodygyroscopestdy",-0.9231319366
9,"SITTING","frequencybodygyroscopestdy",-0.910583361
9,"STANDING","frequencybodygyroscopestdy",-0.941950576888889
9,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.364282565714286
9,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.352033091612245
10,"LAYING","frequencybodygyroscopestdy",-0.953453496551724
10,"SITTING","frequencybodygyroscopestdy",-0.983579646666667
10,"STANDING","frequencybodygyroscopestdy",-0.958399857954545
10,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.343237004473684
10,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",0.171735785297872
11,"LAYING","frequencybodygyroscopestdy",-0.982660631754386
11,"SITTING","frequencybodygyroscopestdy",-0.982137919056604
11,"STANDING","frequencybodygyroscopestdy",-0.994353086595745
11,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.481127494565217
11,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.153787850538889
12,"LAYING","frequencybodygyroscopestdy",-0.955343675666667
12,"SITTING","frequencybodygyroscopestdy",-0.959040695686274
12,"STANDING","frequencybodygyroscopestdy",-0.938529853770492
12,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.518923134565217
12,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.483918390576923
13,"LAYING","frequencybodygyroscopestdy",-0.959944126451613
13,"SITTING","frequencybodygyroscopestdy",-0.97827070877551
13,"STANDING","frequencybodygyroscopestdy",-0.97142515122807
13,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.24966032923617
13,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.364283258727273
14,"LAYING","frequencybodygyroscopestdy",-0.929955407058824
14,"SITTING","frequencybodygyroscopestdy",-0.958227403148148
14,"STANDING","frequencybodygyroscopestdy",-0.944306864
14,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",0.0741391154937778
14,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",0.646233637037037
15,"LAYING","frequencybodygyroscopestdy",-0.959991907083333
15,"SITTING","frequencybodygyroscopestdy",-0.973456092372881
15,"STANDING","frequencybodygyroscopestdy",-0.969442882075472
15,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.360972848571429
15,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.243612269004167
16,"LAYING","frequencybodygyroscopestdy",-0.968135251857143
16,"SITTING","frequencybodygyroscopestdy",-0.954343752463768
16,"STANDING","frequencybodygyroscopestdy",-0.978402418717949
16,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.565214032765957
16,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.559600598431373
17,"LAYING","frequencybodygyroscopestdy",-0.970627806901408
17,"SITTING","frequencybodygyroscopestdy",-0.984813098125
17,"STANDING","frequencybodygyroscopestdy",-0.983946584871795
17,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.469390428043478
17,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.481154119791667
18,"LAYING","frequencybodygyroscopestdy",-0.983457774923077
18,"SITTING","frequencybodygyroscopestdy",-0.985710087894737
18,"STANDING","frequencybodygyroscopestdy",-0.978801848493151
18,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.607757979272727
18,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.443429836896552
19,"LAYING","frequencybodygyroscopestdy",-0.959831365783133
19,"SITTING","frequencybodygyroscopestdy",-0.955598610136986
19,"STANDING","frequencybodygyroscopestdy",-0.966967238082192
19,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.028489571974359
19,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.149925160355
20,"LAYING","frequencybodygyroscopestdy",-0.973092518088235
20,"SITTING","frequencybodygyroscopestdy",-0.958015696363636
20,"STANDING","frequencybodygyroscopestdy",-0.901237499589041
20,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.159961424355556
20,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.079046721372549
21,"LAYING","frequencybodygyroscopestdy",-0.946599855444444
21,"SITTING","frequencybodygyroscopestdy",-0.974723217647059
21,"STANDING","frequencybodygyroscopestdy",-0.954080913707865
21,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.388418746666667
21,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.478299637021277
22,"LAYING","frequencybodygyroscopestdy",-0.960711254583333
22,"SITTING","frequencybodygyroscopestdy",-0.946107943548387
22,"STANDING","frequencybodygyroscopestdy",-0.962172736666667
22,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.570339899444444
22,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.473882071666667
23,"LAYING","frequencybodygyroscopestdy",-0.954997309583333
23,"SITTING","frequencybodygyroscopestdy",-0.943733421029412
23,"STANDING","frequencybodygyroscopestdy",-0.945871186029412
23,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",0.12605231802963
23,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.301619977058824
24,"LAYING","frequencybodygyroscopestdy",-0.95779294875
24,"SITTING","frequencybodygyroscopestdy",-0.976252427794118
24,"STANDING","frequencybodygyroscopestdy",-0.965798055507246
24,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.523412701636364
24,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.586177824237288
25,"LAYING","frequencybodygyroscopestdy",-0.932293334794521
25,"SITTING","frequencybodygyroscopestdy",-0.979828883230769
25,"STANDING","frequencybodygyroscopestdy",-0.975960666081081
25,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.470641125
25,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.349362687538462
26,"LAYING","frequencybodygyroscopestdy",-0.977491843421053
26,"SITTING","frequencybodygyroscopestdy",-0.969488188974359
26,"STANDING","frequencybodygyroscopestdy",-0.981740873108108
26,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.4975063388
26,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.598236639818182
27,"LAYING","frequencybodygyroscopestdy",-0.983052318513513
27,"SITTING","frequencybodygyroscopestdy",-0.981037690285714
27,"STANDING","frequencybodygyroscopestdy",-0.98185775725
27,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.543033246590909
27,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.587869474313725
28,"LAYING","frequencybodygyroscopestdy",-0.957552988125
28,"SITTING","frequencybodygyroscopestdy",-0.953207017222222
28,"STANDING","frequencybodygyroscopestdy",-0.936101609113924
28,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.293108364565217
28,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",-0.459989315686274
29,"LAYING","frequencybodygyroscopestdy",-0.992240785652174
29,"SITTING","frequencybodygyroscopestdy",-0.987259808666667
29,"STANDING","frequencybodygyroscopestdy",-0.989643721230769
29,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.354872689583333
29,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",0.234346783653061
30,"LAYING","frequencybodygyroscopestdy",-0.965134152428571
30,"SITTING","frequencybodygyroscopestdy",-0.973804950806452
30,"STANDING","frequencybodygyroscopestdy",-0.939469774067797
30,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdy",-0.255732054951613
30,"WALKING_UPSTAIRS","frequencybodygyroscopestdy",0.0449545535584615
1,"LAYING","frequencybodygyroscopestdz",-0.9165825082
1,"SITTING","frequencybodygyroscopestdz",-0.94391784106383
1,"STANDING","frequencybodygyroscopestdz",-0.98234533
1,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.238443565306122
1,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.57170784
2,"LAYING","frequencybodygyroscopestdz",-0.963174222291667
2,"SITTING","frequencybodygyroscopestdz",-0.963522659782609
2,"STANDING","frequencybodygyroscopestdz",-0.969754295740741
2,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.422987665106383
2,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.218072471479167
3,"LAYING","frequencybodygyroscopestdz",-0.967256854193548
3,"SITTING","frequencybodygyroscopestdz",-0.930633150769231
3,"STANDING","frequencybodygyroscopestdz",-0.919743846065574
3,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.548164313265306
3,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.561097649661017
4,"LAYING","frequencybodygyroscopestdz",-0.965807466666667
4,"SITTING","frequencybodygyroscopestdz",-0.9328683544
4,"STANDING","frequencybodygyroscopestdz",-0.91665163125
4,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.621658471333333
4,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.424533512307692
5,"LAYING","frequencybodygyroscopestdz",-0.963305738076923
5,"SITTING","frequencybodygyroscopestdz",-0.947346476590909
5,"STANDING","frequencybodygyroscopestdz",-0.91678935625
5,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.374705187021277
5,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.380378006808511
6,"LAYING","frequencybodygyroscopestdz",-0.947136774385965
6,"SITTING","frequencybodygyroscopestdz",-0.947326797818182
6,"STANDING","frequencybodygyroscopestdz",-0.95445570245614
6,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.275667262770833
6,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.309998085098039
7,"LAYING","frequencybodygyroscopestdz",-0.9588764125
7,"SITTING","frequencybodygyroscopestdz",-0.939826018125
7,"STANDING","frequencybodygyroscopestdz",-0.954339406415094
7,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.495120053191489
7,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.393062890647059
8,"LAYING","frequencybodygyroscopestdz",-0.970671966481481
8,"SITTING","frequencybodygyroscopestdz",-0.962632253913044
8,"STANDING","frequencybodygyroscopestdz",-0.975976456111111
8,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.268253406210526
8,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",0.263202878429268
9,"LAYING","frequencybodygyroscopestdz",-0.965686312
9,"SITTING","frequencybodygyroscopestdz",-0.9341874784
9,"STANDING","frequencybodygyroscopestdz",-0.944942811777778
9,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.356561471714286
9,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.165554554220408
10,"LAYING","frequencybodygyroscopestdz",-0.975298797068965
10,"SITTING","frequencybodygyroscopestdz",-0.962418559814815
10,"STANDING","frequencybodygyroscopestdz",-0.958901257272727
10,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.1503916379
10,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.403822082765957
11,"LAYING","frequencybodygyroscopestdz",-0.963183902982456
11,"SITTING","frequencybodygyroscopestdz",-0.956802766792453
11,"STANDING","frequencybodygyroscopestdz",-0.98230878106383
11,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.397220471086957
11,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.729928728518519
12,"LAYING","frequencybodygyroscopestdz",-0.956424382333333
12,"SITTING","frequencybodygyroscopestdz",-0.954769877647059
12,"STANDING","frequencybodygyroscopestdz",-0.954335764426229
12,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.448512990434783
12,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.396095719423077
13,"LAYING","frequencybodygyroscopestdz",-0.969797214516129
13,"SITTING","frequencybodygyroscopestdz",-0.969451754693878
13,"STANDING","frequencybodygyroscopestdz",-0.97553326754386
13,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.427008254255319
13,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.272525011818182
14,"LAYING","frequencybodygyroscopestdz",-0.957790479803922
14,"SITTING","frequencybodygyroscopestdz",-0.956028807962963
14,"STANDING","frequencybodygyroscopestdz",-0.950162705166667
14,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",0.182794696328889
14,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",0.522454216314815
15,"LAYING","frequencybodygyroscopestdz",-0.960015831111111
15,"SITTING","frequencybodygyroscopestdz",-0.966228648305085
15,"STANDING","frequencybodygyroscopestdz",-0.971282183584906
15,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.3436733
15,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.523744300833333
16,"LAYING","frequencybodygyroscopestdz",-0.985730995857143
16,"SITTING","frequencybodygyroscopestdz",-0.964270052318841
16,"STANDING","frequencybodygyroscopestdz",-0.983527402051282
16,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.521100818723404
16,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.387309489901961
17,"LAYING","frequencybodygyroscopestdz",-0.978357126056338
17,"SITTING","frequencybodygyroscopestdz",-0.9809696453125
17,"STANDING","frequencybodygyroscopestdz",-0.986725274871795
17,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.540949520217391
17,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.2778914704375
18,"LAYING","frequencybodygyroscopestdz",-0.986483048153846
18,"SITTING","frequencybodygyroscopestdz",-0.98279727631579
18,"STANDING","frequencybodygyroscopestdz",-0.974822589589041
18,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.543996110545454
18,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.466022431206897
19,"LAYING","frequencybodygyroscopestdz",-0.975417523855422
19,"SITTING","frequencybodygyroscopestdz",-0.967869249178082
19,"STANDING","frequencybodygyroscopestdz",-0.963212791780822
19,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.215892226769231
19,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.207498123525
20,"LAYING","frequencybodygyroscopestdz",-0.974995267058824
20,"SITTING","frequencybodygyroscopestdz",-0.949176822121212
20,"STANDING","frequencybodygyroscopestdz",-0.914872014383562
20,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",0.0183050845333333
20,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",0.095476833245098
21,"LAYING","frequencybodygyroscopestdz",-0.983270707333333
21,"SITTING","frequencybodygyroscopestdz",-0.979130678470588
21,"STANDING","frequencybodygyroscopestdz",-0.963124572134831
21,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.450772139111111
21,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",0.0130916351042553
22,"LAYING","frequencybodygyroscopestdz",-0.936965638611111
22,"SITTING","frequencybodygyroscopestdz",-0.951045695483871
22,"STANDING","frequencybodygyroscopestdz",-0.963652778888889
22,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.377319033611111
22,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.222431794690476
23,"LAYING","frequencybodygyroscopestdz",-0.98531784125
23,"SITTING","frequencybodygyroscopestdz",-0.961914054264706
23,"STANDING","frequencybodygyroscopestdz",-0.9642499225
23,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.305896699222222
23,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.0822521122215686
24,"LAYING","frequencybodygyroscopestdz",-0.983602745694445
24,"SITTING","frequencybodygyroscopestdz",-0.972851787647059
24,"STANDING","frequencybodygyroscopestdz",-0.972688652173913
24,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.573281905454545
24,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.311996408983051
25,"LAYING","frequencybodygyroscopestdz",-0.915467504246575
25,"SITTING","frequencybodygyroscopestdz",-0.974172870615385
25,"STANDING","frequencybodygyroscopestdz",-0.974982088108108
25,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.506738306724138
25,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.601112612153846
26,"LAYING","frequencybodygyroscopestdz",-0.971789046710526
26,"SITTING","frequencybodygyroscopestdz",-0.968266666923077
26,"STANDING","frequencybodygyroscopestdz",-0.977351005
26,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.434482187
26,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.362052183090909
27,"LAYING","frequencybodygyroscopestdz",-0.980096438108108
27,"SITTING","frequencybodygyroscopestdz",-0.977595519142857
27,"STANDING","frequencybodygyroscopestdz",-0.983105048875
27,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.367816046590909
27,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.183508696647059
28,"LAYING","frequencybodygyroscopestdz",-0.966312024
28,"SITTING","frequencybodygyroscopestdz",-0.961561036111111
28,"STANDING","frequencybodygyroscopestdz",-0.932039083037975
28,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.416505886304348
28,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.22624337505098
29,"LAYING","frequencybodygyroscopestdz",-0.976858964492754
29,"SITTING","frequencybodygyroscopestdz",-0.972912517166667
29,"STANDING","frequencybodygyroscopestdz",-0.984714226461538
29,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.416165845833333
29,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.444153056530612
30,"LAYING","frequencybodygyroscopestdz",-0.972199238
30,"SITTING","frequencybodygyroscopestdz",-0.95730868516129
30,"STANDING","frequencybodygyroscopestdz",-0.935176884915254
30,"WALKING_DOWNSTAIRS","frequencybodygyroscopestdz",-0.371541476129032
30,"WALKING_UPSTAIRS","frequencybodygyroscopestdz",-0.253427074984615
1,"LAYING","frequencybodyaccelerometermagnitudemean",-0.8617676481
1,"SITTING","frequencybodyaccelerometermagnitudemean",-0.947782922553192
1,"STANDING","frequencybodyaccelerometermagnitudemean",-0.985356361132075
1,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",0.0965845343040816
1,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.352395944716981
2,"LAYING","frequencybodyaccelerometermagnitudemean",-0.975110196458333
2,"SITTING","frequencybodyaccelerometermagnitudemean",-0.96127374826087
2,"STANDING","frequencybodyaccelerometermagnitudemean",-0.964052166481482
2,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",0.293424826591489
2,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.14531853915625
3,"LAYING","frequencybodyaccelerometermagnitudemean",-0.96552427516129
3,"SITTING","frequencybodyaccelerometermagnitudemean",-0.904185725576923
3,"STANDING","frequencybodyaccelerometermagnitudemean",-0.926968932295082
3,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",0.0289413195612245
3,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.315866079491525
4,"LAYING","frequencybodyaccelerometermagnitudemean",-0.939389701296296
4,"SITTING","frequencybodyaccelerometermagnitudemean",-0.929002095
4,"STANDING","frequencybodyaccelerometermagnitudemean",-0.917614014821429
4,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",-0.01907433524
4,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.276825498230769
5,"LAYING","frequencybodyaccelerometermagnitudemean",-0.962234984038462
5,"SITTING","frequencybodyaccelerometermagnitudemean",-0.936290604545455
5,"STANDING","frequencybodyaccelerometermagnitudemean",-0.9046413925
5,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",0.155742168808511
5,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.169261525
6,"LAYING","frequencybodyaccelerometermagnitudemean",-0.91235165222807
6,"SITTING","frequencybodyaccelerometermagnitudemean",-0.935750391272727
6,"STANDING","frequencybodyaccelerometermagnitudemean",-0.945949804035088
6,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",0.395958034583333
6,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.0819479396203922
7,"LAYING","frequencybodyaccelerometermagnitudemean",-0.927976880634615
7,"SITTING","frequencybodyaccelerometermagnitudemean",-0.90895677625
7,"STANDING","frequencybodyaccelerometermagnitudemean",-0.945611450377358
7,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",0.218911066191489
7,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.378618761568627
8,"LAYING","frequencybodyaccelerometermagnitudemean",-0.932279645518518
8,"SITTING","frequencybodyaccelerometermagnitudemean",-0.947981783478261
8,"STANDING","frequencybodyaccelerometermagnitudemean",-0.953746070740741
8,"WALKING_DOWNSTAIRS","frequencybodyaccelerometermagnitudemean",0.301626757315789
8,"WALKING_UPSTAIRS","frequencybodyaccelerometermagnitudemean",-0.13026451905122
9,"LAYING","frequencybodyaccelerometermagnitudemean",-0.9266042952
9,"SITTING","frequencybodyaccelerometermagnitudemean",-0.8977181972
9,"STANDING","frequencybodyaccelerometermagnitudemean",-0.946330171777778
